SrcIP,SrcPort,DstIP,DstPort,Proto,CurrentLength,SumIat,TotalPkts,MinLen,MaxLen,SumLen,MeanLen,Label
108.237.134.2,7124,10.8.8.134,50946,6,4325376,30032558009,32,66,158,2318,4747264,2
157.55.130.165,40012,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
74.125.226.32,443,10.8.0.10,49541,6,3932160,176979263807,22,60,1404,6698,19952733,0
10.8.8.222,53076,224.0.0.252,5355,17,4194304,411631926,2,64,64,128,4194304,6
10.8.8.130,48803,81.137.205.196,23528,6,4325376,33453161421,15,66,167,1239,5413273,2
10.8.8.246,65498,224.0.0.252,5355,17,4194304,414088520,2,64,64,128,4194304,6
10.8.0.6,40273,157.55.56.169,40001,17,12713984,3184351158589,14,193,194,2708,12676534,6
216.58.219.238,443,10.8.0.14,39993,6,3932160,100531533665,33,60,388,4403,8744091,0
74.125.226.46,443,10.8.8.138,37899,6,4325376,393095572104,44,66,1374,23303,34708759,5
90.215.67.89,0,10.8.8.130,0,1,0,0,1,88,88,88,5767168,-1
10.8.8.130,51951,157.56.192.53,443,6,4325376,38456653859,58,66,1374,10546,11916252,3
10.8.8.246,62862,224.0.0.252,5355,17,4194304,414107520,2,64,64,128,4194304,6
10.8.8.134,36654,24.140.134.21,45411,6,4325376,5184091490,12,66,159,946,5166421,2
10.8.8.138,38026,74.125.226.46,443,6,7340032,737370209197,63,66,940,9851,10247541,0
10.8.8.178,51944,216.58.208.37,443,6,4325376,59548432740,19,66,1374,4306,14852527,0
10.8.8.222,50500,224.0.0.252,5355,17,4194304,414334901,2,64,64,128,4194304,6
10.8.0.10,38659,173.194.123.9,443,6,4325376,22440232326,16,66,1404,4932,20201472,0
64.4.23.141,40007,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
157.55.56.159,40005,10.8.0.6,40273,17,0,0,1,1326,1326,1326,86900736,-1
10.8.8.130,51413,142.165.133.217,49698,17,8912896,116688647853,3,100,139,375,8192000,4
10.8.8.246,57641,224.0.0.252,5355,17,4194304,411759879,2,64,64,128,4194304,6
157.55.130.162,40014,10.8.8.178,15685,17,0,0,1,62,62,62,4063232,-1
10.8.0.14,39998,216.58.219.238,443,6,4325376,58997422160,16,66,1404,4085,16732160,0
74.125.226.37,443,10.8.8.138,54159,6,4325376,240561527625,20,66,1374,5717,18733465,0
74.125.226.65,443,10.8.8.138,36454,6,4325376,10205922092,2,66,74,140,4587520,5
176.221.7.4,63980,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
111.221.77.150,40028,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.0.10,54458,74.125.22.189,443,6,4325376,27070041273148,361,66,1404,114603,20805047,0
69.25.24.26,443,10.8.8.138,42388,6,3932160,165060844721,6,60,60,360,3932160,5
10.8.8.138,40097,204.236.238.164,1774,6,3932160,4551679526,974,60,1374,1320677,88862307,0
10.8.8.246,57355,224.0.0.252,5355,17,4194304,411726635,2,64,64,128,4194304,6
157.55.130.174,40022,10.8.8.130,49539,17,3932160,10031956698129,11,60,485,2366,14096197,1
10.8.8.130,49539,91.139.231.182,20369,17,0,0,1,60,60,60,3932160,-1
173.252.79.90,443,10.8.0.10,36678,6,4325376,177828387476,5,66,170,518,6789529,6
10.8.8.138,49154,74.125.226.46,443,17,5570560,582168613,11,82,1392,8158,48603880,5
10.8.8.134,15685,108.237.134.2,7124,17,4128768,1072384358387,101,60,1081,24539,15922652,6
10.8.8.246,62736,224.0.0.252,5355,17,4194304,416539463,2,64,64,128,4194304,6
10.8.8.222,64092,224.0.0.252,5355,17,4194304,411605259,2,64,64,128,4194304,6
10.8.8.138,56644,208.117.251.116,443,6,4325376,20558334863,7,66,583,1038,9718052,5
91.189.89.106,80,10.8.0.10,36305,6,4325376,877782982,4,66,661,867,14204928,0
10.8.8.246,61972,224.0.0.252,5355,17,4194304,419780005,2,64,64,128,4194304,6
10.8.0.10,56330,173.194.123.28,443,6,4325376,177008629781,21,66,630,2591,8085894,0
10.8.8.130,49539,182.185.251.221,12033,17,0,0,1,60,60,60,3932160,-1
131.202.152.90,65028,10.8.0.6,40273,17,0,0,1,60,60,60,3932160,-1
72.21.91.187,443,10.8.8.138,36735,6,3932160,53640498874,4,60,97,289,4734976,5
68.190.134.49,5840,10.8.8.134,15685,17,4128768,52870260575,4,63,63,252,4128768,2
10.8.8.222,64854,224.0.0.252,5355,17,4194304,413836893,2,64,64,128,4194304,6
98.251.71.160,16311,10.8.8.134,15685,17,4194304,45005824309,4,64,64,256,4194304,2
173.194.123.3,443,10.8.0.14,42741,6,34340864,3440518353947,8313,66,1404,1778025,14017159,5
10.8.8.138,45205,74.125.226.50,443,6,4325376,149607925949,6,66,66,396,4325376,5
213.199.179.169,40008,10.8.8.178,15685,17,0,0,1,62,62,62,4063232,-1
116.86.92.181,45308,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,49969,107.22.243.234,80,6,3932160,1180144361,12,60,1374,5105,27880106,5
10.8.8.246,59786,224.0.0.252,5355,17,4194304,410726907,2,64,64,128,4194304,6
10.8.0.14,53868,173.194.123.105,443,6,4325376,240103552318,22,66,946,3920,11677323,0
10.8.8.246,64886,224.0.0.252,5355,17,4194304,411894245,2,64,64,128,4194304,6
10.8.8.246,61098,224.0.0.252,5355,17,4194304,411734751,2,64,64,128,4194304,6
10.8.0.6,40273,111.221.77.147,40031,17,0,0,1,84,84,84,5505024,-1
10.8.0.10,18420,10.8.0.6,40273,17,4194304,11581582146639,368998,60,283,42577736,7562031,2
68.180.110.66,12732,10.8.0.6,48602,6,4325376,11164246386,8,66,142,685,5611520,6
216.58.219.237,443,10.8.0.10,35160,6,4325376,101867550,7,66,218,724,6778294,0
70.100.90.44,14783,10.8.8.134,60106,6,4325376,62671773449,101,66,134,6853,4446714,2
10.8.8.138,33860,54.192.55.193,80,6,4325376,127954284843,8,66,501,971,7954432,5
10.8.8.134,15685,123.203.143.104,5919,17,0,0,1,60,60,60,3932160,-1
10.8.0.10,37337,63.245.217.219,443,6,3932160,5513183795,12,60,1035,2158,11785557,0
10.8.0.6,40273,213.199.179.165,40022,17,0,0,1,77,77,77,5046272,-1
10.8.0.14,53773,216.58.219.229,443,6,4325376,59320917725,19,66,1404,4242,14631774,0
10.8.0.6,42357,173.194.123.111,443,6,4325376,194986045973,6,66,66,396,4325376,0
213.199.179.159,40005,10.8.0.10,18420,17,4128768,3436800379393,3,60,1326,1449,31653888,6
88.221.14.104,443,10.8.8.178,38382,6,3932160,182037425301,18,60,1374,10572,38491477,5
68.180.110.66,12732,10.8.0.6,48608,6,4325376,11185226051,8,66,134,679,5562368,6
10.8.8.130,49539,178.149.3.207,60528,17,0,0,1,60,60,60,3932160,-1
151.236.19.39,0,10.8.8.130,0,1,6422528,3548266128740,685,98,98,67130,6422528,6
10.8.8.130,52088,207.241.227.82,80,6,4325376,24195343132,1045,66,277,72149,4524743,0
74.125.226.34,443,10.8.8.138,44993,17,0,0,1,1392,1392,1392,91226112,-1
157.55.130.162,40014,10.8.8.130,49539,17,4063232,1360828236241,3,62,62,186,4063232,2
10.8.8.138,45798,204.236.238.164,1587,6,4325376,3926980120,146,66,173,10002,4489664,2
108.160.170.38,443,10.8.8.138,43577,6,4325376,3808991915094,184,66,1374,40715,14501620,5
10.8.0.6,40273,65.55.223.38,40024,17,4915200,2761184591702,2,75,75,150,4915200,6
97.89.116.200,29810,10.8.0.6,40273,17,4128768,38968590898,3,63,63,189,4128768,6
10.8.0.10,60169,173.252.79.90,50015,17,12713984,86822886,2,86,194,280,9175040,6
10.8.0.6,40273,111.221.77.165,40022,17,0,0,1,77,77,77,5046272,-1
10.8.8.222,64137,224.0.0.252,5355,17,4194304,411515323,2,64,64,128,4194304,6
111.221.77.153,40033,10.8.8.134,15685,17,9175040,3519332079755,124,140,485,18740,9904392,6
208.117.251.116,443,10.8.8.138,56563,6,4325376,10416731733,5,66,203,475,6225920,5
74.125.226.50,443,10.8.8.138,45205,6,4325376,149584034400,7,66,129,525,4915200,5
74.96.114.104,0,10.8.8.134,0,1,0,0,1,88,88,88,5767168,-1
157.55.235.162,40012,10.8.0.6,40273,17,4128768,3150664427966,8,63,63,504,4128768,6
173.194.123.23,443,10.8.0.14,45177,6,3932160,58675141624,13,60,215,1193,6014188,0
10.8.8.130,59991,86.170.118.247,12431,6,4325376,62270011334,155,66,1090,48948,20695845,2
157.56.52.13,40011,10.8.8.134,56748,6,4587520,3577331271517,537,66,1374,48922,5970488,6
10.8.8.130,49539,65.55.223.34,443,17,0,0,1,60,60,60,3932160,-1
74.125.226.38,443,10.8.8.138,41535,6,4325376,10210325956,2,66,74,140,4587520,5
10.8.8.222,53241,224.0.0.252,5355,17,4194304,414817785,2,64,64,128,4194304,6
10.8.0.14,45309,173.194.123.23,443,6,4325376,240110043928,21,66,375,2404,7502311,0
10.8.0.10,35043,216.58.219.229,443,6,4325376,177192526320,24,66,1404,4636,12659370,0
10.8.0.10,33807,173.194.123.5,443,6,3932160,139966570,14,60,265,1343,6286774,0
10.8.8.246,61967,224.0.0.252,5355,17,4194304,415266754,2,64,64,128,4194304,6
10.8.8.138,33367,74.125.226.37,443,17,5177344,1123610505,63,79,1392,7000,7281777,5
10.8.8.246,29941,80.239.174.47,80,6,3932160,35649290655,18,60,371,3146,11454236,0
157.55.235.173,40024,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.130,43499,207.241.236.176,80,6,4325376,7491200457,767,66,253,54087,4621441,0
10.8.8.138,56602,208.117.251.116,443,6,4325376,86000484412,666,66,1374,48460,4768580,0
10.8.0.10,35147,216.58.219.237,443,6,4325376,599515190,14,66,269,1414,6619136,0
10.8.8.134,15685,50.152.152.105,46932,17,0,0,1,64,64,64,4194304,-1
10.8.8.138,41928,74.125.226.40,443,17,5373952,540434426,4,82,1392,2571,42123264,5
10.8.8.130,59036,207.241.227.188,80,6,4325376,3305029033,132,66,286,10272,5099892,0
207.241.236.176,80,10.8.8.130,43462,6,4325376,2956348557,262,66,1374,353718,88478102,5
10.8.8.138,58188,74.125.226.33,443,6,4325376,17442695060,4,66,74,272,4456448,5
111.221.74.41,40029,10.8.8.178,15685,17,4063232,36576810099995,2,62,62,124,4063232,6
157.55.130.154,40034,10.8.0.10,18420,17,4128768,3437060078859,2,63,63,126,4128768,6
207.241.224.2,443,10.8.8.130,51302,6,3932160,3232848553,41,60,1374,42156,67383795,5
10.8.8.130,59727,207.241.228.122,80,6,4325376,3552399046,632,66,277,48077,4985402,0
199.233.217.27,123,10.8.8.110,57425,17,0,0,1,90,90,90,5898240,-1
10.8.8.246,61533,224.0.0.252,5355,17,4194304,413811915,2,64,64,128,4194304,6
10.8.8.246,50599,224.0.0.252,5355,17,4194304,411821005,2,64,64,128,4194304,6
10.8.8.138,43336,75.101.155.12,22,6,4325376,2566204607534,54403,66,1374,71191261,85759801,3
10.8.8.138,41291,209.148.205.32,80,6,4325376,257944385384,8,66,66,528,4325376,5
10.8.8.130,49539,178.201.202.60,6735,17,0,0,1,60,60,60,3932160,-1
173.194.67.16,465,10.8.8.234,37879,6,3932160,3099051486,20,60,302,2197,7199129,0
157.55.56.150,40028,10.8.0.6,40273,17,4063232,3373009259627,2,62,62,124,4063232,6
74.125.226.37,443,10.8.8.138,41726,17,0,0,1,1392,1392,1392,91226112,-1
10.8.8.134,15685,71.59.228.102,5624,17,4194304,1431189098338,10,64,567,1640,10747904,2
10.8.8.246,52559,224.0.0.252,5355,17,4194304,414488278,2,64,64,128,4194304,6
10.8.8.130,48826,81.137.205.196,23528,6,4325376,10951861221,15,66,133,1174,5129284,2
74.125.226.63,443,10.8.8.138,56857,6,4325376,10205854369,2,66,74,140,4587520,5
216.58.219.238,443,10.8.0.10,42755,6,7012352,58852082165,23,66,1404,9400,26784278,0
81.137.205.196,23528,10.8.8.130,49539,17,4194304,1998156327730,607,60,569,263442,28443055,2
10.8.8.130,43484,207.241.236.176,80,6,4325376,8262968642,1034,66,255,75192,4765747,0
104.156.85.217,443,10.8.8.138,33754,6,4325376,19285615640,4,66,97,295,4833280,5
10.8.8.246,63306,224.0.0.252,5355,17,4194304,411679584,2,64,64,128,4194304,6
74.125.226.5,80,10.8.0.10,34823,6,4325376,5571816715,2,66,74,140,4587520,0
10.8.8.134,15685,79.97.105.16,28759,17,0,0,1,60,60,60,3932160,-1
10.8.8.134,33103,69.181.136.22,57191,6,4587520,963849577843,1487,66,595,169795,7483312,2
10.8.8.246,61245,224.0.0.252,5355,17,4194304,416538149,2,64,64,128,4194304,6
173.252.79.94,3478,10.8.0.10,54078,6,4325376,3471815216347,8,66,170,872,7143424,0
91.189.89.106,80,10.8.0.10,36307,6,4325376,273623774,5,66,527,799,10472652,0
111.221.77.173,40006,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
204.236.238.164,1781,10.8.8.138,45849,6,4325376,44414353843,15905,66,1374,1084596,4469040,0
10.8.8.130,49539,92.132.179.62,49841,17,0,0,1,60,60,60,3932160,-1
64.233.184.16,465,10.8.8.110,37446,6,3932160,2251942598,19,60,304,2133,7357278,0
82.28.221.2,17920,10.8.8.130,38596,6,4325376,33291532397,10,66,127,802,5255987,2
173.194.123.111,443,10.8.0.6,42357,6,4325376,194974378659,8,66,129,591,4841472,0
81.137.205.196,23528,10.8.8.130,48826,6,4325376,10782879205,11,66,125,885,5272669,2
37.78.128.183,33287,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,60795,23.54.136.70,443,6,3932160,19233479221,13,60,381,1295,6528393,0
10.8.0.10,44871,173.194.123.23,443,6,3932160,216701269,14,60,265,1343,6286774,0
106.139.86.70,43773,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,50240,224.0.0.252,5355,17,4194304,413881318,2,64,64,128,4194304,6
10.8.8.130,51413,110.55.1.219,51413,17,0,0,1,139,139,139,9109504,-1
209.148.205.16,80,10.8.8.138,58752,6,4325376,257992431141,7,66,66,462,4325376,5
10.8.8.130,45952,108.162.232.203,80,6,3932160,1877389003,7,60,494,868,8126464,0
82.217.70.137,6388,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
173.194.123.8,443,10.8.0.14,34564,6,4325376,240162443278,35,66,1404,11632,21780421,0
84.194.84.124,0,10.8.8.130,0,1,0,0,1,88,88,88,5767168,-1
173.252.79.90,443,10.8.0.10,58950,6,4325376,178116293496,5,66,170,518,6789529,6
10.8.8.130,47688,207.241.237.128,80,6,4325376,18673373391,1119,66,300,80965,4741842,0
10.8.8.130,49539,89.12.196.112,26097,17,0,0,1,60,60,60,3932160,-1
10.8.8.138,53875,204.236.238.164,1879,6,3932160,2373504554,180,60,1374,230112,83781222,0
10.8.8.134,36641,24.140.134.21,45411,6,4325376,4303961885,10,66,129,804,5269094,2
79.181.208.216,39283,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,49539,91.190.218.125,12350,17,3932160,347635638,3,60,99,253,5526869,1
173.252.79.90,3478,10.8.0.10,36651,6,4325376,12401077766,5,66,170,518,6789529,6
157.55.130.166,443,10.8.0.6,40273,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,15685,65.55.223.27,443,17,0,0,1,60,60,60,3932160,-1
137.116.224.167,443,10.8.8.130,47169,6,4325376,1371593221,14,66,1374,12504,58533010,0
80.216.144.152,22209,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,59148,239.255.255.250,1900,17,11403264,7371,2,174,175,349,11436032,2
204.236.238.164,1901,10.8.8.138,44296,6,4325376,1682948434,43,66,1374,7072,10778385,0
111.221.77.147,40021,10.8.0.6,40273,17,0,0,1,487,487,487,31916032,-1
10.8.8.138,36314,38.65.20.18,443,6,0,0,1,66,66,66,4325376,-1
10.8.0.10,42566,173.194.123.70,80,6,4325376,50272444450,9,66,503,1039,7565767,0
10.8.8.138,41005,204.236.238.164,1639,6,4325376,9476879784,944,66,317,62958,4370779,2
10.8.8.138,58752,209.148.205.16,80,6,4325376,258214576655,8,66,66,528,4325376,5
10.8.8.222,61982,224.0.0.252,5355,17,4194304,414852764,2,64,64,128,4194304,6
10.8.0.14,53765,216.58.219.229,443,6,4325376,58923884275,19,66,1404,4242,14631774,0
74.125.226.40,443,10.8.8.138,52699,6,4325376,240623147619,20,66,1374,5733,18785894,0
157.56.52.33,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
207.241.236.176,80,10.8.8.130,43503,6,4325376,9147867086,2020,66,1374,2756713,89437595,0
64.4.23.159,40005,10.8.0.10,18420,17,3932160,241460904,3,60,1326,1449,31653888,6
10.8.0.10,38441,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
64.233.184.16,465,10.8.8.110,37416,6,3932160,2452438696,20,60,304,2193,7186022,0
10.8.0.10,47363,173.194.123.10,443,6,3932160,261851752,13,60,277,1295,6528393,0
10.8.8.222,65138,224.0.0.252,5355,17,4194304,411738932,2,64,64,128,4194304,6
10.8.8.134,35963,4.53.160.75,123,17,0,0,1,90,90,90,5898240,-1
173.194.123.103,443,10.8.0.6,43623,6,4325376,240336633495,23,66,1404,6114,17421178,0
10.8.8.138,48158,74.125.226.33,443,17,5177344,90244112276,16,79,1392,6353,26021888,5
182.189.132.69,33865,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.246,51539,224.0.0.252,5355,17,4194304,411827637,2,64,64,128,4194304,6
10.8.8.222,62527,224.0.0.252,5355,17,4194304,411542817,2,64,64,128,4194304,6
10.8.8.130,59710,207.241.228.122,80,6,4325376,3953048350,351,66,364,25512,4763402,0
10.8.8.130,38421,67.18.187.111,123,17,0,0,1,90,90,90,5898240,-1
204.236.238.164,1878,10.8.8.138,59880,6,3932160,4580404401,180,60,1374,235869,85877282,5
128.78.14.125,26965,10.8.8.134,56277,6,3932160,62305009888,95,60,147,6424,4431613,6
157.55.235.142,40029,10.8.8.134,15685,17,0,0,1,62,62,62,4063232,-1
10.8.8.130,59047,207.241.227.188,80,6,4325376,1938436104,14,66,277,1239,5799936,0
10.8.8.178,59252,216.58.210.35,443,6,4325376,60141266869,164,66,583,12019,4802909,0
10.8.8.138,44443,74.125.226.55,443,6,4325376,240626907112,16,66,583,1951,7991296,0
10.8.0.10,40944,173.252.79.90,3478,6,4325376,178097324028,8,66,218,732,5996544,6
207.241.237.128,80,10.8.8.130,47778,6,3932160,20547587133,4262,60,1374,5823382,89545087,0
64.4.23.169,40008,10.8.0.10,18420,17,0,0,1,62,62,62,4063232,-1
72.39.249.200,18990,10.8.0.6,40273,17,4128768,39278181706,3,63,63,189,4128768,6
74.125.226.65,443,10.8.8.138,36057,6,4325376,240623195833,17,66,216,1479,5701632,5
10.8.8.246,65037,224.0.0.252,5355,17,4194304,411775839,2,64,64,128,4194304,6
10.8.0.10,43428,173.252.79.94,3478,6,4325376,3471912765138,14,66,218,1560,7302582,0
10.8.8.130,49539,111.221.77.153,40033,17,30343168,10031758817992,16,63,463,2754,11280384,6
10.8.0.10,35335,173.194.123.15,443,6,3932160,437373114,15,60,265,1403,6129800,0
91.189.89.106,443,10.8.0.10,34813,6,4325376,630313109,10,66,1404,6026,39491993,0
10.8.8.246,58668,224.0.0.252,5355,17,4194304,412333022,2,64,64,128,4194304,6
63.245.217.160,443,10.8.8.178,54884,6,4325376,6106263213,7,66,227,631,5907602,0
209.148.205.16,80,10.8.8.138,58760,6,4325376,165095029118,5,66,66,330,4325376,5
10.8.0.10,57060,137.116.224.167,443,6,4325376,611307274,11,66,333,1420,8460101,0
157.55.56.160,40010,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
111.221.77.141,40007,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
146.66.163.15,23307,10.8.8.130,51413,17,0,0,1,359,359,359,23527424,-1
10.8.0.14,0,131.202.244.5,0,1,18087936,3318939107960,14,232,443,4548,21289837,6
10.8.0.6,40273,111.221.74.41,40026,17,0,0,1,75,75,75,4915200,-1
10.8.0.6,49561,178.168.63.248,35394,6,4325376,11525635731,12,66,149,961,5248341,6
157.55.235.170,40020,10.8.0.6,40273,17,4128768,2429131924536,7,63,63,441,4128768,6
131.191.61.98,36600,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.0.6,52205,74.125.226.186,80,6,4325376,199112856757,7,66,66,462,4325376,0
10.8.8.110,37436,64.233.184.16,465,6,4325376,2208215462,15,66,583,2332,10188663,0
10.8.8.222,52116,224.0.0.252,5355,17,4194304,411143950,2,64,64,128,4194304,6
10.8.8.134,15685,111.221.77.153,40033,17,4194304,3519332753167,126,64,77,8116,4221350,2
10.8.8.246,64541,224.0.0.252,5355,17,4194304,414559761,2,64,64,128,4194304,6
178.44.151.195,19541,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
64.233.184.16,465,10.8.8.110,37433,6,3932160,2358187043,20,60,304,2193,7186022,0
10.8.8.222,53075,80.239.235.110,11666,17,8192000,3599858336171,179994,125,125,22499250,8192000,6
157.56.52.19,40017,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.8.138,48603,74.125.226.46,443,17,5373952,12210355640,21,82,1392,14716,45925132,5
23.67.255.209,443,10.8.8.178,39273,6,4325376,79668533745,11,66,119,779,4641140,0
111.221.74.14,40030,10.8.0.6,40273,17,0,0,1,296,296,296,19398656,-1
10.8.8.130,59062,207.241.227.188,80,6,4325376,3441179340,676,66,288,53569,5193340,0
10.8.0.14,53770,216.58.219.229,443,6,4325376,58629972129,19,66,1404,4242,14631774,0
10.8.8.130,49539,186.210.3.180,43163,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,40273,157.55.130.166,40030,17,0,0,1,78,78,78,5111808,-1
10.8.8.222,60445,224.0.0.252,5355,17,4194304,414119446,2,64,64,128,4194304,6
46.201.170.143,60957,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
23.235.44.143,443,10.8.8.138,49922,6,4325376,16047538641,4,66,97,295,4833280,5
204.236.238.164,1361,10.8.8.138,52025,6,3932160,994732996,13,60,1374,6349,32006774,2
10.8.8.222,13459,204.2.134.163,123,17,0,0,1,90,90,90,5898240,-1
157.56.52.41,40028,10.8.0.10,18420,17,0,0,1,62,62,62,4063232,-1
216.58.219.206,443,10.8.0.14,56343,6,3932160,59025834758,20,60,1404,6215,20365312,0
207.241.236.176,80,10.8.8.130,43513,6,3932160,2973475817,406,60,1374,551455,89015159,0
67.215.246.10,6881,10.8.8.130,51413,17,0,0,1,530,530,530,34734080,-1
10.8.8.246,62046,224.0.0.252,5355,17,4194304,418067241,2,64,64,128,4194304,6
10.8.8.222,49556,224.0.0.252,5355,17,4194304,411528223,2,64,64,128,4194304,6
10.8.8.130,59507,173.194.113.112,443,6,4325376,164596261,4,66,112,387,6340608,0
10.8.8.134,15685,117.29.196.160,12474,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,34777,88.166.212.83,30735,6,4325376,75063662420,112,66,593,25003,14630326,0
54.225.199.51,80,10.8.8.138,55192,6,4325376,15554340432,3,66,74,206,4500138,5
10.8.8.130,48860,81.137.205.196,23528,6,4325376,1180936487852,1688,66,1090,179866,6983233,0
10.8.8.246,63920,224.0.0.252,5355,17,4194304,419112347,2,64,64,128,4194304,6
10.8.8.222,59434,224.0.0.252,5355,17,4194304,413238806,2,64,64,128,4194304,6
195.67.188.88,57629,10.8.8.130,51413,17,0,0,1,387,387,387,25362432,-1
10.8.8.178,57186,216.58.208.45,443,6,4325376,60409222269,16,66,273,1715,7024640,0
216.58.219.238,443,10.8.0.14,39955,6,4325376,240111095528,57,66,1404,53834,61895877,0
10.8.0.6,49663,74.125.226.164,443,6,4325376,194951893733,6,66,66,396,4325376,0
178.143.199.106,28155,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
69.171.255.36,3478,10.8.0.10,50912,17,0,0,1,74,74,74,4849664,-1
10.8.8.138,54186,74.125.226.37,443,6,4325376,10427254456,4,66,74,272,4456448,5
80.197.118.21,63273,10.8.8.130,51413,17,0,0,1,361,361,361,23658496,-1
10.8.0.10,52524,173.252.79.94,50009,17,12189696,2670325277714,5,86,194,838,10983833,6
10.8.8.222,13465,170.155.148.1,123,17,0,0,1,90,90,90,5898240,-1
10.8.8.134,15685,157.56.52.41,40028,17,0,0,1,76,76,76,4980736,-1
207.241.227.82,80,10.8.8.130,52088,6,4325376,24269861309,1994,66,1374,2728737,89684306,0
10.8.8.130,51413,65.92.163.247,59590,17,0,0,1,139,139,139,9109504,-1
10.8.8.234,51055,74.125.133.16,993,6,4325376,1215481952816,2224,66,122,178928,5272583,2
10.8.8.134,0,78.46.223.24,0,1,0,0,1,479,479,479,31391744,-1
125.31.86.233,20011,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
157.55.56.151,40013,10.8.0.6,40273,17,0,0,1,928,928,928,60817408,-1
10.8.8.130,33783,207.241.227.212,80,6,4325376,4206400373,998,66,255,81729,5366925,0
10.8.8.138,56587,208.117.251.116,443,6,4325376,203763952321,4647,66,1374,359020,5063209,0
64.233.178.94,80,10.8.0.6,55200,6,4325376,199117611376,7,66,66,462,4325376,0
207.241.227.188,80,10.8.8.130,59144,6,4325376,23253262769,3602,66,1374,4927098,89645278,0
24.140.134.21,45411,10.8.8.134,36641,6,4325376,4059420005,7,66,121,581,5439488,2
104.45.158.137,443,10.8.8.130,43219,6,3932160,123731741638,10,60,1374,5607,36746035,0
207.241.224.2,80,10.8.8.130,55790,6,4325376,1292129917,5,66,428,700,9175040,0
10.8.0.10,33312,173.194.123.22,443,6,4325376,177028131805,22,66,1404,4971,14808157,0
10.8.8.134,15685,70.162.82.238,3792,17,4128768,56748834578,4,63,63,252,4128768,2
10.8.0.10,39234,173.252.79.94,50009,17,12189696,2670324591529,5,86,194,838,10983833,6
10.8.8.138,41295,209.148.205.32,80,6,4325376,127714501286,5,66,66,330,4325376,5
10.8.0.10,48268,173.194.123.18,443,6,7012352,27054950171900,44,66,1404,11989,17857070,1
10.8.8.138,59312,216.58.221.142,443,17,5177344,411536855,2,79,1392,1471,48201728,5
10.8.8.134,15685,157.55.235.153,40002,17,0,0,1,76,76,76,4980736,-1
10.8.8.134,36645,24.140.134.21,45411,6,4325376,4967441036,14,66,159,1101,5153938,2
10.8.8.222,62979,224.0.0.252,5355,17,4194304,414307111,2,64,64,128,4194304,6
10.8.8.178,46322,131.202.240.150,40273,6,0,0,1,74,74,74,4849664,-1
70.162.82.238,3792,10.8.8.134,15685,17,4128768,56763157980,4,63,63,252,4128768,2
10.8.8.246,32823,77.72.169.160,6901,17,0,0,1,72,72,72,4718592,-1
10.8.8.222,51001,224.0.0.252,5355,17,4194304,422506395,2,64,64,128,4194304,6
10.8.0.14,53756,216.58.219.229,443,6,4325376,59494979625,19,66,1404,4242,14631774,0
64.233.178.94,80,10.8.0.6,55203,6,4325376,199107272566,7,66,66,462,4325376,0
121.181.186.143,12097,10.8.8.130,51413,17,0,0,1,387,387,387,25362432,-1
10.8.8.130,49539,157.55.130.168,40019,17,30343168,10031985004900,12,75,463,2493,13615104,1
131.202.6.26,13000,10.8.8.222,61148,6,3932160,1681071609,14,60,1374,6499,30422747,5
131.253.61.84,443,10.8.8.130,42934,6,3932160,1533373336,17,60,590,7828,30177400,0
10.8.0.14,55969,173.194.208.94,443,6,4325376,58559329781,16,66,401,2022,8282112,0
10.8.8.246,62835,224.0.0.252,5355,17,4194304,414306207,2,64,64,128,4194304,6
10.8.8.222,61926,224.0.0.252,5355,17,4194304,418177129,2,64,64,128,4194304,6
10.8.8.246,50050,224.0.0.252,5355,17,4194304,414112594,2,64,64,128,4194304,6
