timestamp_ns,src_ip,src_port,dst_ip,dst_port,proto,pkt_id,prediction,confidence,latency_us
116182319898962,173.194.67.16,465,8.234.216.147,6,0,3,BROWSING,0.37,373801.534
116182469192459,10.8.8.234,37848,67.16.209.1,6,0,4,BROWSING,0.7566666666666667,523089.809
116182620199165,10.8.8.234,37848,67.16.209.1,6,0,5,BROWSING,0.6733333333333333,672699.711
116182769941510,173.194.67.16,465,8.234.216.147,6,0,4,BROWSING,0.39,676528.626
116182920265370,10.8.8.234,37848,67.16.209.1,6,0,6,STREAMING,0.46,812428.984
116183070649840,173.194.67.16,465,8.234.216.147,6,0,5,BROWSING,0.43333333333333335,814893.132
116183221987452,10.8.8.234,37848,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,957699.031
116183371082006,173.194.67.16,465,8.234.216.147,6,0,6,STREAMING,0.48333333333333334,923550.235
116183521630475,173.194.67.16,465,8.234.216.147,6,0,7,STREAMING,0.39666666666666667,723312.402
116183671875095,10.8.8.234,37848,67.16.209.1,6,0,8,BROWSING,0.5066666666666667,872794.695
116183822437583,173.194.67.16,465,8.234.216.147,6,0,8,STREAMING,0.37,880841.134
116183972925516,173.194.67.16,465,8.234.216.147,6,0,9,BROWSING,0.37666666666666665,1029841.782
116184123517892,10.8.8.234,37848,67.16.209.1,6,0,9,BROWSING,0.6066666666666667,1155459.792
116184273383330,173.194.67.16,465,8.234.216.147,6,0,10,BROWSING,0.39666666666666667,1161099.935
116184422829234,10.8.8.234,37848,67.16.209.1,6,0,10,BROWSING,0.5733333333333334,1280897.805
116184573229742,173.194.67.16,465,8.234.216.147,6,0,11,BROWSING,0.4066666666666667,1245285.242
116184725044627,173.194.67.16,465,8.234.216.147,6,0,12,BROWSING,0.4866666666666667,1054031.748
116184875834947,10.8.8.234,37848,67.16.209.1,6,0,11,BROWSING,0.39,1191602.52
116185025932754,10.8.8.234,37848,67.16.209.1,6,0,12,BROWSING,0.4866666666666667,1341492.458
116197346459546,10.8.8.234,0,223.24.0.0,1,0,5,MAIL,0.4666666666666667,176.295
116197557900097,10.8.8.234,37849,67.16.209.1,6,0,2,BROWSING,0.43666666666666665,205529.466
116197709972560,10.8.8.234,37849,67.16.209.1,6,0,3,BROWSING,0.58,357088.266
116197860963512,173.194.67.16,465,8.234.217.147,6,0,2,BROWSING,0.43,364750.097
116198012389610,173.194.67.16,465,8.234.217.147,6,0,3,BROWSING,0.3466666666666667,516154.269
116198164092316,10.8.8.234,37849,67.16.209.1,6,0,4,BROWSING,0.7566666666666667,667852.031
116198315165398,10.8.8.234,37849,67.16.209.1,6,0,5,BROWSING,0.67,814160.464
116198466447107,173.194.67.16,465,8.234.217.147,6,0,4,BROWSING,0.3466666666666667,797834.513
116198615895090,10.8.8.234,37849,67.16.209.1,6,0,6,STREAMING,0.46,941159.134
116198765782921,173.194.67.16,465,8.234.217.147,6,0,5,BROWSING,0.43333333333333335,943064.787
116198914996702,10.8.8.234,37849,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,1090364.082
116199064221779,173.194.67.16,465,8.234.217.147,6,0,6,STREAMING,0.48,1052964.753
116199213826095,173.194.67.16,465,8.234.217.147,6,0,7,STREAMING,0.39,850376.34
116199362666341,10.8.8.234,37849,67.16.209.1,6,0,8,BROWSING,0.5033333333333333,994536.195
116199511108480,173.194.67.16,465,8.234.217.147,6,0,8,STREAMING,0.37,1000480.169
116199661385772,173.194.67.16,465,8.234.217.147,6,0,9,BROWSING,0.37666666666666665,1150738.388
116199810112872,10.8.8.234,37849,67.16.209.1,6,0,9,BROWSING,0.6066666666666667,1293917.863
116199959386578,173.194.67.16,465,8.234.217.147,6,0,10,BROWSING,0.39666666666666667,1301915.561
116200109109726,10.8.8.234,37849,67.16.209.1,6,0,10,BROWSING,0.5833333333333334,1449053.636
116200259090039,173.194.67.16,465,8.234.217.147,6,0,11,BROWSING,0.3933333333333333,1417867.113
116200407908601,173.194.67.16,465,8.234.217.147,6,0,12,BROWSING,0.4866666666666667,1214804.813
116200563064912,10.8.8.234,37849,67.16.209.1,6,0,11,BROWSING,0.3933333333333333,1355418.252
116200713595294,10.8.8.234,37849,67.16.209.1,6,0,12,BROWSING,0.49333333333333335,1505742.414
116211281040390,10.8.8.234,37850,67.16.209.1,6,0,2,BROWSING,0.4033333333333333,150.276
116211487903612,10.8.8.234,37850,67.16.209.1,6,0,3,BROWSING,0.58,205427.584
116211638602127,173.194.67.16,465,8.234.218.147,6,0,2,BROWSING,0.43,214146.075
116211789516677,173.194.67.16,465,8.234.218.147,6,0,3,BROWSING,0.3466666666666667,365039.68
116211939733307,10.8.8.234,37850,67.16.209.1,6,0,4,BROWSING,0.7533333333333333,515251.255
116212090632450,10.8.8.234,37850,67.16.209.1,6,0,5,BROWSING,0.6733333333333333,664555.632
116212239901772,173.194.67.16,465,8.234.218.147,6,0,4,BROWSING,0.39,662138.558
116212388625876,10.8.8.234,37850,67.16.209.1,6,0,6,STREAMING,0.46,802853.055
116212539033393,173.194.67.16,465,8.234.218.147,6,0,5,BROWSING,0.43333333333333335,804762.115
116212689776722,10.8.8.234,37850,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,952287.302
116212841136325,173.194.67.16,465,8.234.218.147,6,0,6,STREAMING,0.48333333333333334,922317.491
116212992469965,173.194.67.16,465,8.234.218.147,6,0,7,STREAMING,0.4,720262.381
116213142536985,10.8.8.234,37850,67.16.209.1,6,0,8,BROWSING,0.5066666666666667,870008.421
116213293291593,173.194.67.16,465,8.234.218.147,6,0,8,STREAMING,0.37333333333333335,876932.611
116213443477242,173.194.67.16,465,8.234.218.147,6,0,9,BROWSING,0.37666666666666665,1026273.359
116213593830000,10.8.8.234,37850,67.16.209.1,6,0,9,BROWSING,0.6033333333333334,1176383.656
116213744692070,173.194.67.16,465,8.234.218.147,6,0,10,BROWSING,0.39666666666666667,1182432.074
116213895417252,10.8.8.234,37850,67.16.209.1,6,0,10,BROWSING,0.5833333333333334,1329538.265
116214045753122,173.194.67.16,465,8.234.218.147,6,0,11,BROWSING,0.38333333333333336,1299824.118
116214196715969,173.194.67.16,465,8.234.218.147,6,0,12,BROWSING,0.4866666666666667,1105212.637
116214347091598,10.8.8.234,37850,67.16.209.1,6,0,11,BROWSING,0.3933333333333333,1248162.396
116214497234044,10.8.8.234,37850,67.16.209.1,6,0,12,MAIL,0.6066666666666667,403916.65
116228603092557,10.8.8.234,37851,67.16.209.1,6,0,2,BROWSING,0.38333333333333336,160.888
116228797391769,10.8.8.234,37851,67.16.209.1,6,0,3,BROWSING,0.58,193319.609
116228947729181,173.194.67.16,465,8.234.219.147,6,0,2,BROWSING,0.4533333333333333,202401.596
116229097414968,173.194.67.16,465,8.234.219.147,6,0,3,BROWSING,0.36666666666666664,352065.754
116229249338554,10.8.8.234,37851,67.16.209.1,6,0,4,BROWSING,0.7566666666666667,503984.284
116229399731651,10.8.8.234,37851,67.16.209.1,6,0,5,BROWSING,0.6733333333333333,652831.708
116229548518241,173.194.67.16,465,8.234.219.147,6,0,4,BROWSING,0.39,656445.662
116229698629266,10.8.8.234,37851,67.16.209.1,6,0,6,BROWSING,0.4533333333333333,798783.301
116229848515608,173.194.67.16,465,8.234.219.147,6,0,5,BROWSING,0.4666666666666667,806312.208
116229998404616,10.8.8.234,37851,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,955760.608
116230147900812,173.194.67.16,465,8.234.219.147,6,0,6,STREAMING,0.48333333333333334,893488.111
116230297679118,173.194.67.16,465,8.234.219.147,6,0,7,STREAMING,0.39,700610.611
116230447208259,10.8.8.234,37851,67.16.209.1,6,0,8,BROWSING,0.5066666666666667,835578.194
116230598048630,173.194.67.16,465,8.234.219.147,6,0,8,STREAMING,0.37,841778.98
116230749554738,173.194.67.16,465,8.234.219.147,6,0,9,BROWSING,0.37666666666666665,993207.256
116230900131426,10.8.8.234,37851,67.16.209.1,6,0,9,BROWSING,0.61,1116630.369
116231050179360,173.194.67.16,465,8.234.219.147,6,0,10,BROWSING,0.4,1124954.289
116231200962862,10.8.8.234,37851,67.16.209.1,6,0,10,BROWSING,0.58,1275173.351
116231350754408,173.194.67.16,465,8.234.219.147,6,0,11,BROWSING,0.4066666666666667,1242596.261
116231500519547,173.194.67.16,465,8.234.219.147,6,0,12,BROWSING,0.48333333333333334,1037701.461
116231650856553,10.8.8.234,37851,67.16.209.1,6,0,11,BROWSING,0.39,1179889.602
116231802357420,10.8.8.234,37851,67.16.209.1,6,0,12,MAIL,0.6033333333333334,441592.753
116243390566727,10.8.8.234,37852,67.16.209.1,6,0,2,BROWSING,0.4033333333333333,144.258
116243597459351,10.8.8.234,37852,67.16.209.1,6,0,3,BROWSING,0.58,205388.08
116243749025907,173.194.67.16,465,8.234.220.147,6,0,2,BROWSING,0.43,214818.306
116243898851272,173.194.67.16,465,8.234.220.147,6,0,3,BROWSING,0.3466666666666667,364621.875
116244047512368,10.8.8.234,37852,67.16.209.1,6,0,4,BROWSING,0.7533333333333333,513278.249
116244196333240,10.8.8.234,37852,67.16.209.1,6,0,5,BROWSING,0.67,656387.09
116244345485574,173.194.67.16,465,8.234.220.147,6,0,4,BROWSING,0.37333333333333335,645840.299
116244494604222,10.8.8.234,37852,67.16.209.1,6,0,6,STREAMING,0.4633333333333333,793972.399
116244644158959,173.194.67.16,465,8.234.220.147,6,0,5,BROWSING,0.43333333333333335,798121.627
116244794209637,10.8.8.234,37852,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,930706.102
116244943728209,173.194.67.16,465,8.234.220.147,6,0,6,STREAMING,0.48333333333333334,897532.239
116245092438694,173.194.67.16,465,8.234.220.147,6,0,7,STREAMING,0.39,680085.619
116245241311862,10.8.8.234,37852,67.16.209.1,6,0,8,BROWSING,0.5033333333333333,822806.536
116245391197153,173.194.67.16,465,8.234.220.147,6,0,8,STREAMING,0.37,830624.978
116245542219065,173.194.67.16,465,8.234.220.147,6,0,9,BROWSING,0.37666666666666665,981034.191
116245691950487,10.8.8.234,37852,67.16.209.1,6,0,9,BROWSING,0.61,1120434.005
116245841671483,173.194.67.16,465,8.234.220.147,6,0,10,BROWSING,0.4066666666666667,1127526.416
116245990621207,10.8.8.234,37852,67.16.209.1,6,0,10,BROWSING,0.58,1276241.79
116246139475191,173.194.67.16,465,8.234.220.147,6,0,11,BROWSING,0.4066666666666667,1243042.278
116246289107280,173.194.67.16,465,8.234.220.147,6,0,12,BROWSING,0.48333333333333334,1043782.281
116246438264077,10.8.8.234,37852,67.16.209.1,6,0,11,BROWSING,0.38666666666666666,1156150.259
116246587384374,10.8.8.234,37852,67.16.209.1,6,0,12,BROWSING,0.48333333333333334,1305250.76
116256698599518,10.8.8.234,51054,133.16.225.3,6,0,7,BROWSING,0.4066666666666667,159.295
116256910924960,74.125.133.16,993,8.234.110.199,6,0,10,STREAMING,0.5933333333333334,71280.675
116257062270558,74.125.133.16,993,8.234.110.199,6,0,11,MAIL,0.44666666666666666,44841.815
116257213860822,10.8.8.234,51054,133.16.225.3,6,0,8,BROWSING,0.4444444444444445,196410.135
116257363652228,10.8.8.234,51054,133.16.225.3,6,0,9,BROWSING,0.38666666666666666,342545.383
116257514195277,74.125.133.16,993,8.234.110.199,6,0,12,STREAMING,0.5933333333333334,352561.271
116257663759537,10.8.8.234,51054,133.16.225.3,6,0,10,BROWSING,0.3433333333333333,320971.839
116257813228927,10.8.8.234,51054,133.16.225.3,6,0,11,MAIL,0.61,112096.149
116260533194983,10.8.8.234,0,223.24.0.0,1,0,6,MAIL,0.5166666666666667,96.925
116260681738289,10.8.8.234,37853,67.16.209.1,6,0,2,BROWSING,0.38,133927.951
116260830657017,10.8.8.234,37853,67.16.209.1,6,0,3,BROWSING,0.58,281595.559
116260980324611,173.194.67.16,465,8.234.221.147,6,0,2,BROWSING,0.43666666666666665,289009.671
116261128530419,173.194.67.16,465,8.234.221.147,6,0,3,BROWSING,0.3466666666666667,437193.387
116261277310779,10.8.8.234,37853,67.16.209.1,6,0,4,BROWSING,0.75,585968.747
116261425426402,10.8.8.234,37853,67.16.209.1,6,0,5,BROWSING,0.67,733735.613
116261574586037,173.194.67.16,465,8.234.221.147,6,0,4,BROWSING,0.38333333333333336,740080.011
116261723516025,10.8.8.234,37853,67.16.209.1,6,0,6,BROWSING,0.47,885852.819
116261887429494,173.194.67.16,465,8.234.221.147,6,0,5,BROWSING,0.4666666666666667,903178.412
116262058841520,10.8.8.234,37853,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,1073823.351
116262209478310,173.194.67.16,465,8.234.221.147,6,0,6,STREAMING,0.46,1044217.608
116262358792666,173.194.67.16,465,8.234.221.147,6,0,7,STREAMING,0.39,811212.744
116262508331909,10.8.8.234,37853,67.16.209.1,6,0,8,BROWSING,0.5066666666666667,956182.187
116262658215650,173.194.67.16,465,8.234.221.147,6,0,8,STREAMING,0.36666666666666664,964782.587
116262808401962,173.194.67.16,465,8.234.221.147,6,0,9,BROWSING,0.38,1114948.4
116262958295555,10.8.8.234,37853,67.16.209.1,6,0,9,BROWSING,0.6066666666666667,1256842.404
116263108312331,173.194.67.16,465,8.234.221.147,6,0,10,BROWSING,0.39666666666666667,1262962.654
116263258024351,10.8.8.234,37853,67.16.209.1,6,0,10,BROWSING,0.58,1389678.141
116263407398170,173.194.67.16,465,8.234.221.147,6,0,11,BROWSING,0.41333333333333333,1357314.122
116263556208622,173.194.67.16,465,8.234.221.147,6,0,12,BROWSING,0.4666666666666667,1167305.994
116263705097945,10.8.8.234,37853,67.16.209.1,6,0,11,BROWSING,0.3933333333333333,1311822.201
116263855154962,10.8.8.234,37853,67.16.209.1,6,0,12,BROWSING,0.49333333333333335,1461238.501
116276283496945,10.8.8.234,37854,67.16.209.1,6,0,2,BROWSING,0.38333333333333336,164.314
116276494688921,10.8.8.234,37854,67.16.209.1,6,0,3,BROWSING,0.58,208349.109
116276645042292,173.194.67.16,465,8.234.222.147,6,0,2,BROWSING,0.38333333333333336,215296.428
116276795141906,173.194.67.16,465,8.234.222.147,6,0,3,BROWSING,0.3466666666666667,365374.246
116276946390307,10.8.8.234,37854,67.16.209.1,6,0,4,BROWSING,0.75,516617.776
116277095618649,10.8.8.234,37854,67.16.209.1,6,0,5,BROWSING,0.67,664956.884
116277244745678,173.194.67.16,465,8.234.222.147,6,0,4,BROWSING,0.39,671202.821
116277395461213,10.8.8.234,37854,67.16.209.1,6,0,6,STREAMING,0.46,795355.663
116277546956501,173.194.67.16,465,8.234.222.147,6,0,5,BROWSING,0.43333333333333335,799250.949
116277696269547,10.8.8.234,37854,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,948132.146
116277846745158,173.194.67.16,465,8.234.222.147,6,0,6,STREAMING,0.48333333333333334,917464.817
116277995974371,173.194.67.16,465,8.234.222.147,6,0,7,STREAMING,0.39,710794.047
116278145656006,10.8.8.234,37854,67.16.209.1,6,0,8,BROWSING,0.5066666666666667,860251.554
116278295830731,173.194.67.16,465,8.234.222.147,6,0,8,STREAMING,0.37,868418.273
116278447767942,173.194.67.16,465,8.234.222.147,6,0,9,BROWSING,0.37666666666666665,1020333.484
116278596323216,10.8.8.234,37854,67.16.209.1,6,0,9,BROWSING,0.6033333333333334,1163095.597
116278744940193,173.194.67.16,465,8.234.222.147,6,0,10,BROWSING,0.39666666666666667,1157941.339
116278894409886,10.8.8.234,37854,67.16.209.1,6,0,10,BROWSING,0.5833333333333334,1301126.171
116279045417845,173.194.67.16,465,8.234.222.147,6,0,11,BROWSING,0.4033333333333333,1269776.421
116279196572229,173.194.67.16,465,8.234.222.147,6,0,12,BROWSING,0.4866666666666667,1073523.945
116279346939916,10.8.8.234,37854,67.16.209.1,6,0,11,BROWSING,0.3933333333333333,1216016.116
116279496622737,10.8.8.234,37854,67.16.209.1,6,0,12,MAIL,0.6,551763.224
116290096483754,10.8.8.234,37855,67.16.209.1,6,0,2,BROWSING,0.43,184.498
116290281028877,10.8.8.234,37855,67.16.209.1,6,0,3,BROWSING,0.58,184048.052
116290430228446,173.194.67.16,465,8.234.223.147,6,0,2,BROWSING,0.4533333333333333,192207.382
116290579163850,173.194.67.16,465,8.234.223.147,6,0,3,BROWSING,0.36666666666666664,339723.537
116290728692786,10.8.8.234,37855,67.16.209.1,6,0,4,BROWSING,0.7566666666666667,489241.973
116290877811596,10.8.8.234,37855,67.16.209.1,6,0,5,BROWSING,0.6733333333333333,636256.687
116291026717278,173.194.67.16,465,8.234.223.147,6,0,4,BROWSING,0.39,642193.773
116291175066798,10.8.8.234,37855,67.16.209.1,6,0,6,BROWSING,0.47,781027.604
116291324169423,173.194.67.16,465,8.234.223.147,6,0,5,BROWSING,0.43666666666666665,783513.79
116291474102745,10.8.8.234,37855,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,932197.603
116291622345803,173.194.67.16,465,8.234.223.147,6,0,6,STREAMING,0.4666666666666667,898462.704
116291772568623,173.194.67.16,465,8.234.223.147,6,0,7,STREAMING,0.39,619354.609
116291924316599,10.8.8.234,37855,67.16.209.1,6,0,8,BROWSING,0.5,769221.525
116292074050053,173.194.67.16,465,8.234.223.147,6,0,8,BROWSING,0.38333333333333336,774328.376
116292222781774,173.194.67.16,465,8.234.223.147,6,0,9,BROWSING,0.38333333333333336,922978.561
116292371997806,10.8.8.234,37855,67.16.209.1,6,0,9,BROWSING,0.61,1063663.211
116292520271289,173.194.67.16,465,8.234.223.147,6,0,10,BROWSING,0.41,1066899.613
116292668891085,10.8.8.234,37855,67.16.209.1,6,0,10,BROWSING,0.56,1215317.522
116292819416607,173.194.67.16,465,8.234.223.147,6,0,11,BROWSING,0.44,1182174.599
116292969899389,173.194.67.16,465,8.234.223.147,6,0,12,BROWSING,0.48333333333333334,988934.503
116293119885545,10.8.8.234,37855,67.16.209.1,6,0,11,BROWSING,0.37,1125655.256
116293268612025,10.8.8.234,37855,67.16.209.1,6,0,12,MAIL,0.6,428264.924
116296720185984,10.8.8.234,0,223.24.0.0,1,0,7,MAIL,0.6133333333333333,126.833
116296870536990,10.8.8.234,56545,71.16.225.3,6,0,2,BROWSING,0.4533333333333333,7803.98
116297020635739,10.8.8.234,56545,71.16.225.3,6,0,3,BROWSING,0.58,155363.655
116297169426498,74.125.71.16,993,8.234.225.220,6,0,2,BROWSING,0.4033333333333333,162610.009
116297318807808,74.125.71.16,993,8.234.225.220,6,0,3,BROWSING,0.3466666666666667,311969.56
116297468870149,10.8.8.234,56545,71.16.225.3,6,0,4,BROWSING,0.7566666666666667,462026.938
116297618334570,10.8.8.234,56545,71.16.225.3,6,0,5,BROWSING,0.6733333333333333,610501.589
116297767783694,74.125.71.16,993,8.234.225.220,6,0,4,BROWSING,0.37,584514.928
116297918416680,10.8.8.234,56545,71.16.225.3,6,0,6,STREAMING,0.4533333333333333,733128.447
116298068567985,74.125.71.16,993,8.234.225.220,6,0,5,BROWSING,0.5433333333333333,707246.823
116298218453976,10.8.8.234,56545,71.16.225.3,6,0,7,BROWSING,0.49333333333333335,851917.871
116298369228572,74.125.71.16,993,8.234.225.220,6,0,6,BROWSING,0.4766666666666667,827881.159
116298519554283,10.8.8.234,56545,71.16.225.3,6,0,8,BROWSING,0.51,977714.503
116298670841320,74.125.71.16,993,8.234.225.220,6,0,7,STREAMING,0.5366666666666666,945624.221
116298855287706,74.125.71.16,993,8.234.225.220,6,0,8,BROWSING,0.5633333333333334,120.536
116299004938070,10.8.8.234,56545,71.16.225.3,6,0,9,BROWSING,0.5366666666666666,148308.263
116299153405572,74.125.71.16,993,8.234.225.220,6,0,9,BROWSING,0.66,154666.197
116299301709020,74.125.71.16,993,8.234.225.220,6,0,10,BROWSING,0.5866666666666667,127797.839
116299450991924,10.8.8.234,56545,71.16.225.3,6,0,10,BROWSING,0.5366666666666666,276462.563
116299599649776,74.125.71.16,993,8.234.225.220,6,0,11,BROWSING,0.7366666666666667,282430.888
116299749435436,74.125.71.16,993,8.234.225.220,6,0,12,BROWSING,0.55,257136.575
116299899648722,10.8.8.234,56545,71.16.225.3,6,0,11,BROWSING,0.4533333333333333,406783.735
116300049434733,10.8.8.234,56545,71.16.225.3,6,0,12,BROWSING,0.4266666666666667,239064.708
116303797779058,10.8.8.234,37857,67.16.209.1,6,0,2,BROWSING,0.38333333333333336,80.481
116303949252169,10.8.8.234,37857,67.16.209.1,6,0,3,BROWSING,0.58,146946.496
116304098150522,173.194.67.16,465,8.234.225.147,6,0,2,BROWSING,0.38,140787.912
116304246915764,173.194.67.16,465,8.234.225.147,6,0,3,BROWSING,0.3466666666666667,289531.414
116304396073725,10.8.8.234,37857,67.16.209.1,6,0,4,BROWSING,0.7433333333333333,438683.986
116304545679517,10.8.8.234,37857,67.16.209.1,6,0,5,BROWSING,0.6566666666666666,585981.758
116304694343390,173.194.67.16,465,8.234.225.147,6,0,4,BROWSING,0.37666666666666665,590868.537
116304843958811,10.8.8.234,37857,67.16.209.1,6,0,6,STREAMING,0.46,719691.777
116304994065099,173.194.67.16,465,8.234.225.147,6,0,5,BROWSING,0.43333333333333335,722662.2
116305143450726,10.8.8.234,37857,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,871483.887
116305334126809,173.194.67.16,465,8.234.225.147,6,0,6,STREAMING,0.48333333333333334,880374.007
116305483479807,173.194.67.16,465,8.234.225.147,6,0,7,STREAMING,0.36666666666666664,571580.661
116305632563510,10.8.8.234,37857,67.16.209.1,6,0,8,BROWSING,0.5166666666666667,706215.377
116305782251579,173.194.67.16,465,8.234.225.147,6,0,8,BROWSING,0.37666666666666665,712710.515
116305933373508,173.194.67.16,465,8.234.225.147,6,0,9,BROWSING,0.39666666666666667,863809.981
116306084905675,10.8.8.234,37857,67.16.209.1,6,0,9,BROWSING,0.6066666666666667,1010145.556
116306235075019,173.194.67.16,465,8.234.225.147,6,0,10,BROWSING,0.4033333333333333,1014468.877
116306385060956,10.8.8.234,37857,67.16.209.1,6,0,10,BROWSING,0.57,1164262.853
116306534872062,173.194.67.16,465,8.234.225.147,6,0,11,BROWSING,0.44666666666666666,1132903.528
116306683270918,173.194.67.16,465,8.234.225.147,6,0,12,BROWSING,0.4766666666666667,898057.361
116306833004450,10.8.8.234,37857,67.16.209.1,6,0,11,BROWSING,0.3333333333333333,1038163.704
116306984888708,10.8.8.234,37857,67.16.209.1,6,0,12,MAIL,0.43666666666666665,1189880.408
116319994732357,10.8.8.234,37858,67.16.209.1,6,0,2,BROWSING,0.38333333333333336,198.406
116320204713082,10.8.8.234,37858,67.16.209.1,6,0,3,BROWSING,0.58,207619.78
116320354837245,173.194.67.16,465,8.234.226.147,6,0,2,BROWSING,0.38,211988.859
116320505957381,173.194.67.16,465,8.234.226.147,6,0,3,BROWSING,0.3466666666666667,362211.742
116320655504215,10.8.8.234,37858,67.16.209.1,6,0,4,BROWSING,0.75,511748.984
116320806407686,10.8.8.234,37858,67.16.209.1,6,0,5,BROWSING,0.67,661068.337
116320958076079,173.194.67.16,465,8.234.226.147,6,0,4,BROWSING,0.39,671882.814
116321108207612,10.8.8.234,37858,67.16.209.1,6,0,6,BROWSING,0.5133333333333333,778355.352
116321258303386,10.8.8.234,37858,67.16.209.1,6,0,7,BROWSING,0.5066666666666667,926226.216
116321409958871,173.194.67.16,465,8.234.226.147,6,0,5,BROWSING,0.43333333333333335,916418.232
116321562495645,10.8.8.234,37858,67.16.209.1,6,0,8,BROWSING,0.48,1068934.544
116321712299348,10.8.8.234,37858,67.16.209.1,6,0,9,BROWSING,0.42,1215364.456
116321861212316,173.194.67.16,465,8.234.226.147,6,0,6,STREAMING,0.47333333333333333,1179024.056
116322011413552,173.194.67.16,465,8.234.226.147,6,0,7,STREAMING,0.36666666666666664,901337.472
116322160124615,10.8.8.234,37858,67.16.209.1,6,0,10,BROWSING,0.5166666666666667,1027875.123
116322308767937,173.194.67.16,465,8.234.226.147,6,0,8,BROWSING,0.41333333333333333,1034449.724
116322457983866,173.194.67.16,465,8.234.226.147,6,0,9,BROWSING,0.4,1183643.542
116322607425274,10.8.8.234,37858,67.16.209.1,6,0,11,BROWSING,0.49,1332334.677
116322756869831,173.194.67.16,465,8.234.226.147,6,0,10,BROWSING,0.4033333333333333,1341317.797
116322906706348,10.8.8.234,37858,67.16.209.1,6,0,12,BROWSING,0.5,1479259.142
116323056576847,173.194.67.16,465,8.234.226.147,6,0,11,BROWSING,0.4666666666666667,1446496.568
116323205976386,173.194.67.16,465,8.234.226.147,6,0,12,BROWSING,0.4766666666666667,1253411.478
116337343121614,10.8.8.234,0,223.24.0.0,1,0,8,MAIL,0.6466666666666666,212.739
116337533023862,10.8.8.234,37859,67.16.209.1,6,0,2,BROWSING,0.38333333333333336,181745.03
116337682964826,10.8.8.234,37859,67.16.209.1,6,0,3,BROWSING,0.58,331033.036
116337833639045,173.194.67.16,465,8.234.227.147,6,0,2,BROWSING,0.4533333333333333,340031.137
116337984327153,173.194.67.16,465,8.234.227.147,6,0,3,BROWSING,0.36666666666666664,490697.893
116338136103271,10.8.8.234,37859,67.16.209.1,6,0,4,BROWSING,0.7566666666666667,642469.123
116338285401833,10.8.8.234,37859,67.16.209.1,6,0,5,BROWSING,0.67,787541.326
116338437171785,173.194.67.16,465,8.234.227.147,6,0,4,BROWSING,0.39,796781.908
116338586472384,10.8.8.234,37859,67.16.209.1,6,0,6,STREAMING,0.46,931547.372
116338735671021,173.194.67.16,465,8.234.227.147,6,0,5,BROWSING,0.43333333333333335,934816.663
116338885382987,10.8.8.234,37859,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,1078800.93
116339036474926,173.194.67.16,465,8.234.227.147,6,0,6,STREAMING,0.48333333333333334,1048645.614
116339185882839,173.194.67.16,465,8.234.227.147,6,0,7,STREAMING,0.39,787526.457
116339335476362,10.8.8.234,37859,67.16.209.1,6,0,8,BROWSING,0.5,923376.117
116339485504993,173.194.67.16,465,8.234.227.147,6,0,8,BROWSING,0.38333333333333336,930398.4
116339634663501,173.194.67.16,465,8.234.227.147,6,0,9,BROWSING,0.38333333333333336,1078714.655
116339783356364,10.8.8.234,37859,67.16.209.1,6,0,9,BROWSING,0.61,1222066.39
116339932601853,173.194.67.16,465,8.234.227.147,6,0,10,BROWSING,0.41,1228670.713
116340081717065,10.8.8.234,37859,67.16.209.1,6,0,10,BROWSING,0.56,1357877.088
116340231449940,173.194.67.16,465,8.234.227.147,6,0,11,BROWSING,0.45,1326105.987
116340380771243,173.194.67.16,465,8.234.227.147,6,0,12,BROWSING,0.4766666666666667,1134104.809
116340530439951,10.8.8.234,37859,67.16.209.1,6,0,11,BROWSING,0.5533333333333333,1244646.653
116340679470090,10.8.8.234,37859,67.16.209.1,6,0,12,MAIL,0.3433333333333333,1375598.442
116353271684012,10.8.8.234,37860,67.16.209.1,6,0,2,BROWSING,0.4533333333333333,168.036
116353477902851,10.8.8.234,37860,67.16.209.1,6,0,3,BROWSING,0.58,203927.133
116353627696506,173.194.67.16,465,8.234.228.147,6,0,2,BROWSING,0.38333333333333336,210690.603
116353777232088,173.194.67.16,465,8.234.228.147,6,0,3,BROWSING,0.3466666666666667,359465.32
116353925609569,10.8.8.234,37860,67.16.209.1,6,0,4,BROWSING,0.7533333333333333,507833.634
116354075602537,10.8.8.234,37860,67.16.209.1,6,0,5,BROWSING,0.6733333333333333,655555.489
116354226050688,173.194.67.16,465,8.234.228.147,6,0,4,BROWSING,0.39,662447.088
116354376171989,10.8.8.234,37860,67.16.209.1,6,0,6,STREAMING,0.4633333333333333,791183.34
116354526834545,173.194.67.16,465,8.234.228.147,6,0,5,BROWSING,0.43333333333333335,794054.19
116354675700485,10.8.8.234,37860,67.16.209.1,6,0,7,BROWSING,0.5033333333333333,942490.503
116354825725601,173.194.67.16,465,8.234.228.147,6,0,6,STREAMING,0.48333333333333334,907321.313
